create_date,sido_cd,max_ta,max_wbtemp,max_tafeel,max_ta_cluster,max_wbtemp_cluster,max_tafeel_cluster
2017-08-25,21,29.0,26.0,30.86,2,1,2
2017-08-25,26,30.3,25.6,30.92,2,1,2
2017-08-25,38,32.9,28.1,33.26,1,1,1
2017-08-25,23,28.7,24.1,28.78,2,3,2
2017-08-26,37,30.9,21.7,29.62,2,3,2
2017-08-26,32,28.5,20.0,27.5,2,3,2
2017-08-26,24,30.5,22.4,28.33,2,3,2
2017-08-27,39,29.8,24.3,29.89,2,3,2
2017-08-28,24,29.3,27.2,31.68,2,1,2
2017-08-28,26,29.8,23.9,29.9,2,3,2
2017-08-28,38,31.8,26.3,31.6,2,1,2
2017-08-29,31,25.0,18.9,23.95,2,3,2
2017-08-29,38,31.9,27.7,32.43,1,1,1
2017-08-31,39,28.8,22.1,28.81,2,3,2
2017-08-31,26,26.0,19.6,25.7,2,3,2
2017-09-01,35,28.3,21.9,28.05,2,3,2
2017-09-02,29,26.0,19.5,25.71,2,3,2
2017-09-02,32,27.9,19.7,26.82,2,3,2
2017-09-03,31,29.3,21.2,28.27,2,3,2
2017-09-03,11,28.9,20.8,27.88,2,3,2
2017-09-08,37,30.9,23.2,30.42,2,3,2
2018-05-21,31,24.8,15.3,22.5,2,3,2
2018-05-23,32,24.3,16.9,22.16,2,3,2
2018-05-24,35,26.5,17.8,24.89,2,3,2
2018-05-24,32,28.4,16.9,25.53,2,3,2
2018-05-25,38,29.4,17.8,26.7,2,3,2
2018-05-26,31,29.9,18.9,27.53,2,3,2
2018-05-26,22,29.9,16.9,26.5,2,3,2
2018-05-26,36,26.8,18.9,25.95,2,3,2
2018-05-26,11,29.4,17.9,26.83,2,3,2
2018-05-26,38,30.2,19.7,27.49,2,3,2
2018-05-27,31,25.5,17.3,24.52,2,3,2
2018-05-28,31,29.2,20.1,27.87,2,3,2
2018-05-28,37,29.3,20.1,27.86,2,3,2
2018-05-28,34,29.1,20.1,27.87,2,3,2
2018-05-30,37,28.0,22.4,28.53,2,3,2
2018-05-31,31,28.3,18.1,26.38,2,3,2
2018-06-01,31,31.5,20.5,29.03,2,3,2
2018-06-01,37,32.5,21.1,29.43,2,3,2
2018-06-01,34,30.9,20.6,28.47,2,3,2
2018-06-01,38,32.7,21.3,29.84,2,3,2
2018-06-02,31,31.3,20.1,27.87,1,3,2
2018-06-02,33,30.5,19.1,27.59,2,3,2
2018-06-02,22,33.7,19.0,29.42,1,3,2
2018-06-02,11,29.8,17.3,26.5,2,3,2
2018-06-02,32,32.1,21.1,29.72,2,3,2
2018-06-02,24,31.6,18.6,28.32,2,3,2
2018-06-02,38,34.4,22.8,30.42,1,3,1
2018-06-02,23,26.5,18.5,24.9,2,3,2
2018-06-03,35,31.0,21.1,28.92,2,3,2
2018-06-03,36,29.1,21.5,28.65,2,3,2
2018-06-03,11,30.7,18.2,27.5,2,3,2
2018-06-03,24,30.3,21.1,29.03,2,3,2
2018-06-03,38,32.2,21.2,29.29,1,3,2
2018-06-03,23,28.1,18.3,25.94,2,3,2
2018-06-04,31,28.3,19.9,26.9,2,3,2
2018-06-04,36,27.8,20.7,27.47,2,3,2
2018-06-05,31,29.3,20.4,28.17,2,3,2
2018-06-05,29,28.4,20.4,27.69,2,3,2
2018-06-05,36,26.7,22.1,26.48,2,3,2
2018-06-05,11,29.0,19.3,27.36,2,3,2
2018-06-05,34,28.1,21.3,27.66,2,3,2
2018-06-05,23,26.3,18.5,25.37,2,3,2
2018-06-06,31,30.1,22.0,28.41,2,3,2
2018-06-06,37,30.8,21.5,29.2,2,3,2
2018-06-06,36,29.2,21.9,28.84,2,3,2
2018-06-06,25,30.4,21.9,29.54,2,3,2
2018-06-06,24,30.0,22.5,29.42,2,3,2
2018-06-06,38,31.6,22.7,29.82,2,3,2
2018-06-07,22,33.3,20.9,30.03,1,3,2
2018-06-07,37,33.6,23.8,31.59,1,3,2
2018-06-07,36,30.0,23.3,29.82,2,3,2
2018-06-07,11,29.3,20.9,27.96,2,3,2
2018-06-07,38,34.0,24.0,30.99,1,3,2
2018-06-08,37,31.2,22.3,29.63,2,3,2
2018-06-08,38,30.5,22.9,29.92,2,3,2
2018-06-09,36,28.9,22.6,28.55,2,3,2
2018-06-09,32,29.5,19.9,27.84,2,3,2
2018-06-12,31,28.2,19.4,27.01,2,3,2
2018-06-13,36,28.6,20.0,27.59,2,3,2
2018-06-14,24,28.8,20.9,28.17,2,3,2
2018-06-15,36,27.2,20.2,26.34,2,3,2
2018-06-15,26,20.2,16.1,21.2,2,3,2
2018-06-16,22,22.1,15.2,21.68,2,3,2
2018-06-16,32,29.0,20.1,27.26,2,3,2
2018-06-16,25,28.0,19.2,26.63,2,3,2
2018-06-16,23,25.7,19.1,25.5,2,3,2
2018-06-17,31,27.8,20.9,27.65,2,3,2
2018-06-17,24,28.8,21.8,28.63,2,3,2
2018-06-18,31,31.2,22.3,29.54,2,3,2
2018-06-18,22,31.1,20.5,29.02,2,3,2
2018-06-18,35,31.9,22.9,29.65,2,3,2
2018-06-18,37,33.2,22.8,30.02,1,3,2
2018-06-18,34,30.7,22.0,28.98,2,3,2
2018-06-19,36,26.4,22.4,27.41,2,3,2
2018-06-19,34,23.2,20.8,24.49,2,3,2
2018-06-19,23,24.2,19.5,24.97,2,3,2
2018-06-20,31,29.1,21.2,28.26,2,3,2
2018-06-21,31,29.7,20.8,27.49,2,3,2
2018-06-21,33,29.5,18.9,26.8,2,3,2
2018-06-21,36,30.8,22.1,29.19,2,3,2
2018-06-21,11,28.5,19.7,27.3,2,3,2
2018-06-21,26,29.7,20.2,27.46,2,3,2
2018-06-21,38,33.0,22.2,30.31,1,3,2
2018-06-21,23,26.3,20.1,25.45,2,3,2
2018-06-22,31,31.9,20.9,29.36,2,3,2
2018-06-22,33,32.0,19.3,28.55,2,3,2
2018-06-22,36,30.8,20.4,28.85,2,3,2
2018-06-22,11,31.9,19.2,28.25,2,3,2
2018-06-22,25,31.7,20.4,28.83,2,3,2
2018-06-22,38,32.0,21.2,29.99,2,3,2
2018-06-23,37,32.4,21.3,29.84,1,3,2
2018-06-23,32,33.5,21.0,30.63,1,3,2
2018-06-23,25,29.5,20.6,28.36,2,3,2
2018-06-24,33,33.0,20.9,30.17,1,3,2
2018-06-24,22,34.7,20.4,30.52,1,3,2
2018-06-24,35,33.8,24.2,30.92,1,3,2
2018-06-24,37,34.6,22.9,31.73,1,3,1
2018-06-24,36,34.6,24.4,32.46,1,3,1
2018-06-24,11,31.8,20.6,29.37,2,3,2
2018-06-24,34,31.7,23.5,30.5,2,3,2
2018-06-24,32,33.7,22.1,31.26,1,3,1
2018-06-24,26,33.8,22.5,30.78,1,3,2
2018-06-24,38,36.4,23.1,33.05,1,3,1
2018-06-25,31,32.8,22.3,30.87,1,3,2
2018-06-25,35,33.4,25.0,32.02,1,1,1
2018-06-25,37,35.1,24.6,32.68,1,1,1
2018-06-25,36,31.6,24.1,31.2,2,3,2
2018-06-25,11,32.7,22.1,30.53,2,3,2
2018-06-25,34,33.4,24.2,31.09,1,3,2
2018-06-25,32,33.9,23.1,31.72,1,3,2
2018-06-25,24,33.8,24.4,32.64,1,3,1
2018-06-25,38,35.5,25.4,32.36,1,1,1
2018-06-26,35,28.5,27.0,30.78,2,1,2
2018-06-27,33,30.3,23.9,30.2,2,3,2
2018-06-29,31,30.9,24.6,30.03,2,3,2
2018-06-29,33,31.0,23.5,30.71,2,3,2
2018-06-29,37,31.2,25.6,31.91,2,1,1
2018-06-29,36,28.4,25.1,29.88,2,1,2
2018-06-29,34,30.5,25.6,30.4,2,1,2
2018-06-29,32,30.4,23.2,29.73,2,3,2
2018-06-29,25,30.8,24.3,30.89,2,3,2
2018-06-30,32,29.4,23.8,29.93,2,3,2
2018-07-03,31,33.1,26.3,32.88,1,1,1
2018-07-03,11,32.4,25.4,32.37,1,1,1
2018-07-03,34,30.5,29.6,33.6,2,1,1
2018-07-03,32,32.6,25.6,32.29,2,1,1
2018-07-03,23,30.9,25.2,31.26,2,1,2
2018-07-04,31,32.0,26.0,32.27,1,1,1
2018-07-04,22,32.6,24.0,31.6,1,3,1
2018-07-04,35,31.0,25.9,31.45,2,1,2
2018-07-04,37,33.6,26.6,33.04,1,1,1
2018-07-04,11,31.6,24.9,31.77,1,1,1
2018-07-04,34,29.7,28.9,32.84,2,1,1
2018-07-04,39,29.8,26.5,31.65,2,1,1
2018-07-04,32,32.2,25.1,31.75,1,1,1
2018-07-04,21,29.3,24.1,29.83,2,3,2
2018-07-04,24,31.7,26.4,32.59,2,1,1
2018-07-04,38,34.1,27.6,33.53,1,1,1
2018-07-04,23,29.5,24.3,30.07,2,3,2
2018-07-05,31,31.0,25.9,31.48,2,1,2
2018-07-05,33,30.7,24.2,30.79,2,3,2
2018-07-05,11,28.8,24.1,29.75,2,3,2
2018-07-05,23,28.5,24.5,29.93,2,3,2
2018-07-06,31,27.2,21.5,27.63,2,3,2
2018-07-06,32,27.0,20.0,26.77,2,3,2
2018-07-07,11,28.9,20.5,27.98,2,3,2
2018-07-07,38,25.7,21.2,26.47,2,3,2
2018-07-08,31,27.4,20.6,27.17,2,3,2
2018-07-08,11,27.9,19.3,26.44,2,3,2
2018-07-09,37,21.2,21.0,24.29,2,3,2
2018-07-09,39,28.3,26.8,30.59,2,1,2
2018-07-09,21,22.1,21.0,24.72,2,3,2
2018-07-10,39,32.2,27.3,32.74,1,1,1
2018-07-10,21,28.1,24.5,29.65,2,3,2
2018-07-11,33,32.5,25.6,32.48,1,1,1
2018-07-11,35,33.3,27.9,33.38,1,1,1
2018-07-11,37,34.0,27.6,33.9,1,1,1
2018-07-11,36,32.6,26.5,33.14,1,1,1
2018-07-11,34,30.9,29.7,33.51,2,1,1
2018-07-11,39,34.3,26.8,34.18,1,1,1
2018-07-11,32,29.4,26.7,30.6,2,1,2
2018-07-11,25,32.7,26.9,33.42,1,1,1
2018-07-11,21,30.2,25.1,31.16,2,1,1
2018-07-11,24,31.1,26.8,32.47,2,1,1
2018-07-11,26,31.1,26.0,32.07,2,1,1
2018-07-11,38,33.0,27.9,34.08,1,1,1
2018-07-12,31,30.8,25.9,31.51,2,1,1
2018-07-12,33,32.6,26.4,32.77,1,1,1
2018-07-12,22,34.0,25.1,32.83,1,1,1
2018-07-12,35,32.8,28.5,33.88,1,1,1
2018-07-12,37,35.0,27.8,34.97,3,2,3
2018-07-12,36,32.7,27.8,33.86,1,1,1
2018-07-12,34,29.6,29.2,32.96,2,1,1
2018-07-12,39,29.3,27.9,31.46,2,1,1
2018-07-12,32,33.3,25.5,32.88,1,1,1
2018-07-12,25,32.9,27.5,33.8,1,1,1
2018-07-12,21,30.1,26.0,31.55,2,1,1
2018-07-12,24,33.7,27.5,34.25,1,1,1
2018-07-12,26,33.1,26.6,33.17,1,2,3
2018-07-12,38,33.6,28.4,34.14,3,2,3
2018-07-12,23,27.2,24.8,29.29,2,3,2
2018-07-13,31,31.6,25.9,32.31,1,2,3
2018-07-13,33,33.7,26.0,33.07,1,1,1
2018-07-13,35,33.0,28.3,33.98,1,1,1
2018-07-13,37,35.0,27.9,34.97,1,1,1
2018-07-13,36,32.9,28.1,34.15,1,1,1
2018-07-13,11,30.8,25.1,31.24,2,1,1
2018-07-13,34,32.7,28.5,32.58,1,1,1
2018-07-13,32,34.4,25.6,33.44,1,1,1
2018-07-13,21,29.7,25.9,31.23,1,1,1
2018-07-13,24,33.8,27.6,34.35,1,1,1
2018-07-13,26,32.3,27.4,33.22,1,1,1
2018-07-13,38,35.3,28.8,35.27,3,2,3
2018-07-14,31,32.1,26.1,32.55,1,1,1
2018-07-14,33,33.6,26.1,33.48,1,1,1
2018-07-14,35,33.9,27.2,33.78,1,1,1
2018-07-14,37,36.2,27.9,35.66,1,1,1
2018-07-14,36,34.0,28.1,34.73,1,2,3
2018-07-14,11,31.7,24.8,31.69,1,1,1
2018-07-14,34,33.4,28.7,33.04,1,1,1
2018-07-14,32,35.3,26.2,34.04,1,1,1
2018-07-14,25,32.4,26.5,32.94,2,1,1
2018-07-14,21,30.9,26.3,32.12,2,1,1
2018-07-14,24,34.0,27.2,34.17,1,1,1
2018-07-14,26,33.1,28.5,34.44,3,2,3
2018-07-14,38,35.2,28.9,35.76,3,2,3
2018-07-14,23,29.1,24.9,30.38,2,1,2
2018-07-15,31,33.5,26.5,33.57,1,1,1
2018-07-15,33,33.8,25.4,33.17,1,1,1
2018-07-15,35,34.8,27.7,34.23,1,1,1
2018-07-15,37,37.1,29.3,36.09,3,2,3
2018-07-15,36,34.7,28.0,34.97,1,1,1
2018-07-15,11,32.9,25.4,32.49,1,1,1
2018-07-15,34,33.8,29.1,33.86,1,1,1
2018-07-15,39,29.6,27.1,31.04,2,1,2
2018-07-15,32,35.8,26.1,34.58,1,1,1
2018-07-15,25,34.2,26.9,33.97,1,1,1
2018-07-15,21,30.1,26.4,31.69,1,1,1
2018-07-15,24,35.4,27.7,35.17,1,1,1
2018-07-15,26,32.8,27.5,33.7,1,1,1
2018-07-15,38,35.6,29.2,35.47,3,2,3
2018-07-15,23,30.5,25.5,31.38,2,1,2
2018-07-16,31,34.6,26.3,33.38,1,2,3
2018-07-16,33,34.0,26.5,33.88,1,1,1
2018-07-16,22,36.7,25.9,34.41,1,1,1
2018-07-16,35,34.6,28.5,34.19,1,1,1
2018-07-16,37,37.1,28.3,36.34,1,1,1
2018-07-16,29,34.2,27.7,34.25,1,1,1
2018-07-16,36,33.8,27.9,34.35,1,1,1
2018-07-16,11,33.7,25.1,32.64,1,1,1
2018-07-16,34,33.1,28.6,33.02,1,1,1
2018-07-16,39,29.4,28.0,32.23,2,1,1
2018-07-16,32,37.0,26.0,34.66,1,1,1
2018-07-16,25,34.2,27.7,34.25,1,1,1
2018-07-16,21,30.5,25.4,31.46,1,1,1
2018-07-16,24,34.5,27.3,34.57,1,1,1
2018-07-16,26,35.2,27.4,34.55,1,1,1
2018-07-16,38,35.0,28.4,35.27,1,2,3
2018-07-16,23,30.7,24.1,30.88,2,3,2
2018-07-17,31,32.7,25.5,32.25,3,2,3
2018-07-17,33,33.2,25.6,32.98,1,1,1
2018-07-17,22,35.9,25.2,33.7,1,1,1
2018-07-17,35,34.0,28.1,34.04,1,1,1
2018-07-17,37,36.4,28.0,35.73,3,2,3
2018-07-17,36,33.7,27.4,33.7,1,1,1
2018-07-17,11,32.0,24.3,31.6,1,1,1
2018-07-17,34,33.5,27.8,32.9,1,1,1
2018-07-17,39,29.5,27.9,31.83,2,1,1
2018-07-17,32,36.2,25.3,33.99,1,1,1
2018-07-17,25,33.1,26.5,33.17,1,1,1
2018-07-17,21,30.6,25.6,31.31,2,1,2
2018-07-17,24,34.8,27.3,34.57,1,1,1
2018-07-17,26,34.0,26.3,33.78,1,1,1
2018-07-17,38,34.7,28.3,34.49,1,2,3
2018-07-17,23,29.4,24.3,30.27,2,3,2
2018-07-18,31,33.5,25.9,32.97,3,2,3
2018-07-18,33,34.0,25.8,33.05,1,1,1
2018-07-18,22,35.3,24.6,33.19,1,1,1
2018-07-18,35,34.2,28.2,34.02,1,1,1
2018-07-18,37,36.7,27.9,36.03,1,1,1
2018-07-18,36,34.2,27.0,34.27,3,2,3
2018-07-18,11,33.1,24.4,32.09,1,1,1
2018-07-18,34,33.4,28.8,33.12,1,1,1
2018-07-18,32,34.3,26.1,33.23,1,1,1
2018-07-18,25,32.6,26.8,33.14,2,1,1
2018-07-18,21,32.2,26.5,32.92,1,1,1
2018-07-18,24,33.8,26.9,33.87,1,1,1
2018-07-18,26,32.9,26.9,33.53,1,1,1
2018-07-18,38,36.5,29.1,36.05,3,2,3
2018-07-18,23,29.9,24.3,30.35,2,3,2
2018-07-19,31,34.4,25.7,33.14,1,1,1
2018-07-19,33,34.2,25.7,33.47,3,2,3
2018-07-19,22,35.7,25.3,33.32,1,2,3
2018-07-19,35,35.6,28.6,34.53,1,1,1
2018-07-19,37,35.5,28.4,35.47,1,1,1
2018-07-19,36,34.7,27.5,34.26,1,2,3
2018-07-19,11,34.0,25.1,32.83,1,1,1
2018-07-19,34,34.0,29.7,33.9,1,1,1
2018-07-19,39,33.1,26.5,32.48,1,1,1
2018-07-19,32,34.6,26.5,34.06,1,1,1
2018-07-19,25,34.4,27.3,34.47,1,1,1
2018-07-19,21,31.9,26.3,32.52,1,1,1
2018-07-19,24,35.0,27.8,35.07,1,1,1
2018-07-19,26,33.5,26.8,33.67,1,1,1
2018-07-19,38,36.0,28.5,35.67,3,2,3
2018-07-19,23,30.4,24.9,31.11,2,1,2
2018-07-20,31,35.6,27.3,34.27,1,2,3
2018-07-20,33,35.4,26.2,34.19,1,1,1
2018-07-20,22,37.3,25.6,34.19,1,1,1
2018-07-20,35,34.9,28.6,35.46,1,2,3
2018-07-20,37,37.5,28.7,36.27,1,1,1
2018-07-20,36,36.0,27.6,35.45,3,2,3
2018-07-20,11,34.3,25.6,33.23,1,2,3
2018-07-20,34,35.1,28.8,34.01,1,1,1
2018-07-20,39,32.0,26.4,32.71,1,1,1
2018-07-20,32,35.8,26.9,34.94,1,1,1
2018-07-20,25,35.2,28.3,35.47,1,1,1
2018-07-20,21,33.3,27.7,33.76,1,1,1
2018-07-20,24,36.6,27.9,35.48,1,1,1
2018-07-20,26,34.9,26.7,34.25,1,1,1
2018-07-20,38,37.5,28.9,36.4,3,2,3
2018-07-20,23,31.4,25.3,31.36,1,1,1
2018-07-21,31,36.2,26.9,35.22,3,2,3
2018-07-21,33,36.3,27.5,35.45,1,1,1
2018-07-21,22,36.2,26.0,34.74,1,1,1
2018-07-21,35,35.8,29.8,36.36,1,1,1
2018-07-21,37,37.2,28.9,36.57,3,2,3
2018-07-21,36,35.5,27.7,34.87,3,2,3
2018-07-21,11,36.8,25.4,34.14,3,2,3
2018-07-21,34,36.8,28.7,35.11,1,2,3
2018-07-21,32,36.1,27.6,35.05,1,1,1
2018-07-21,21,32.2,28.2,33.62,1,1,1
2018-07-21,24,34.6,27.4,34.67,1,1,1
2018-07-21,26,31.4,27.7,33.12,2,1,1
2018-07-21,38,35.9,29.7,35.77,3,2,3
2018-07-21,23,32.2,25.8,32.46,1,1,1
2018-07-22,31,37.0,28.1,36.11,3,2,3
2018-07-22,33,37.0,27.8,35.64,1,1,1
2018-07-22,22,34.9,25.1,33.59,1,1,1
2018-07-22,35,35.0,29.2,35.84,1,1,1
2018-07-22,37,37.1,28.2,35.62,3,2,3
2018-07-22,36,32.8,26.5,33.06,1,1,1
2018-07-22,11,37.8,25.6,34.92,3,2,3
2018-07-22,34,35.5,30.0,35.94,1,1,1
2018-07-22,32,36.9,27.3,35.25,1,1,1
2018-07-22,25,35.8,28.3,35.57,1,1,1
2018-07-22,21,32.8,26.5,33.03,1,1,1
2018-07-22,24,32.9,26.6,33.24,1,1,1
2018-07-22,26,33.3,27.6,33.89,1,1,1
2018-07-22,38,34.9,28.8,35.36,3,2,3
2018-07-22,23,35.0,26.0,34.05,1,1,1
2018-07-23,31,35.8,27.8,34.81,3,2,3
2018-07-23,33,34.8,26.4,34.26,1,1,1
2018-07-23,22,36.9,24.8,33.97,1,1,1
2018-07-23,35,35.8,28.8,36.07,1,1,1
2018-07-23,37,37.2,27.7,35.89,1,2,3
2018-07-23,36,33.9,26.9,33.86,1,1,1
2018-07-23,11,35.4,26.2,34.42,3,2,3
2018-07-23,34,35.8,28.4,34.45,1,1,1
2018-07-23,39,33.3,28.6,33.94,1,1,1
2018-07-23,32,35.7,28.4,34.93,1,1,1
2018-07-23,25,34.8,27.3,34.67,1,1,1
2018-07-23,21,32.3,26.5,32.93,1,2,3
2018-07-23,24,34.7,27.3,34.67,1,1,1
2018-07-23,26,34.3,26.8,34.07,1,1,1
2018-07-23,38,36.0,28.3,34.78,1,2,3
2018-07-23,23,32.9,25.7,32.88,1,1,1
2018-07-24,31,36.7,28.4,35.87,3,2,3
2018-07-24,33,37.1,27.3,35.97,1,2,3
2018-07-24,22,37.4,25.2,34.58,1,1,1
2018-07-24,35,35.8,29.2,35.77,1,1,1
2018-07-24,37,38.1,29.1,36.86,3,2,3
2018-07-24,36,35.2,27.8,34.67,1,1,1
2018-07-24,11,36.4,27.1,35.14,3,2,3
2018-07-24,34,34.8,30.0,35.45,1,1,1
2018-07-24,39,31.1,29.3,33.12,2,1,1
2018-07-24,32,37.2,28.0,35.97,1,2,3
2018-07-24,25,35.7,28.7,35.87,1,1,1
2018-07-24,21,32.5,26.6,32.67,1,1,1
2018-07-24,24,35.5,27.8,35.37,1,1,1
2018-07-24,26,34.6,27.1,34.47,1,1,1
2018-07-24,38,35.7,28.9,35.87,1,2,3
2018-07-24,23,33.7,26.7,33.57,3,2,3
2018-07-25,31,33.3,28.2,34.39,3,2,3
2018-07-25,33,34.5,26.7,34.18,1,1,1
2018-07-25,22,36.2,25.6,34.37,1,1,1
2018-07-25,35,34.3,29.2,35.31,3,2,3
2018-07-25,37,38.3,29.1,37.27,3,2,3
2018-07-25,36,34.9,28.6,35.46,1,1,1
2018-07-25,11,34.1,26.2,33.78,3,2,3
2018-07-25,34,33.9,28.6,33.58,1,1,1
2018-07-25,32,34.2,28.6,34.27,1,1,1
2018-07-25,25,34.0,27.6,34.46,1,2,3
2018-07-25,21,32.6,27.5,33.67,3,2,3
2018-07-25,24,35.5,27.9,35.17,1,1,1
2018-07-25,26,35.4,27.7,35.27,1,1,1
2018-07-25,38,37.8,29.1,37.23,3,2,3
2018-07-25,23,30.8,26.1,31.78,1,1,1
2018-07-26,31,34.2,27.9,34.66,3,2,3
2018-07-26,33,34.6,26.9,34.37,1,1,1
2018-07-26,22,37.8,26.1,35.25,3,2,3
2018-07-26,35,35.5,28.7,35.11,3,2,3
2018-07-26,37,37.8,28.8,37.03,3,2,3
2018-07-26,36,36.2,28.2,35.75,3,2,3
2018-07-26,11,33.5,26.7,33.67,3,2,3
2018-07-26,34,34.1,29.4,35.07,1,1,1
2018-07-26,39,29.9,29.5,33.27,2,1,1
2018-07-26,32,35.7,28.3,35.15,1,1,1
2018-07-26,25,35.0,28.2,35.05,1,1,1
2018-07-26,21,33.8,28.1,34.53,3,2,3
2018-07-26,24,36.0,28.1,35.76,1,1,1
2018-07-26,26,35.0,27.9,34.97,1,1,1
2018-07-26,38,37.4,29.9,37.37,3,2,3
2018-07-26,23,31.2,27.3,32.47,2,1,1
2018-07-27,31,36.1,28.7,35.47,3,2,3
2018-07-27,33,35.9,27.6,35.46,1,1,1
2018-07-27,22,38.4,26.9,35.68,1,1,1
2018-07-27,35,35.8,29.0,35.97,1,1,1
2018-07-27,37,38.7,28.7,37.02,3,2,3
2018-07-27,36,36.3,29.1,36.47,3,2,3
2018-07-27,11,35.3,28.0,35.07,3,2,3
2018-07-27,34,36.3,30.5,35.33,3,2,3
2018-07-27,39,33.0,29.2,33.95,1,1,1
2018-07-27,32,37.7,28.9,36.2,1,1,1
2018-07-27,25,37.1,28.6,36.54,1,1,1
2018-07-27,21,33.0,28.7,34.4,3,2,3
2018-07-27,24,37.8,28.3,36.78,1,1,1
2018-07-27,26,33.5,28.7,34.68,1,1,1
2018-07-27,38,37.8,29.9,36.89,3,2,3
2018-07-27,23,32.2,27.3,33.27,1,1,1
2018-07-28,31,35.3,29.6,35.91,3,2,3
2018-07-28,33,35.6,27.9,35.05,1,1,1
2018-07-28,35,35.6,29.8,35.64,3,2,3
2018-07-28,37,35.9,28.4,35.87,1,1,1
2018-07-28,36,34.7,29.1,35.18,3,2,3
2018-07-28,11,34.4,28.8,35.32,3,2,3
2018-07-28,34,35.7,31.4,36.25,3,2,3
2018-07-28,39,33.0,30.1,33.9,1,1,1
2018-07-28,32,37.7,27.6,35.85,1,1,1
2018-07-28,25,36.4,28.8,36.37,1,1,1
2018-07-28,21,32.3,26.5,32.75,1,1,1
2018-07-28,24,36.4,29.4,36.68,1,1,1
2018-07-28,38,36.3,29.0,36.27,1,1,1
2018-07-28,23,33.1,28.6,34.53,1,2,3
2018-07-29,31,35.3,26.5,34.32,3,2,3
2018-07-29,33,35.5,25.6,33.91,1,1,1
2018-07-29,22,36.2,23.8,32.69,1,3,1
2018-07-29,35,34.6,28.6,35.13,1,1,1
2018-07-29,37,37.1,26.7,35.11,1,1,1
2018-07-29,29,35.3,27.4,35.07,1,1,1
2018-07-29,36,35.2,28.2,35.16,1,1,1
2018-07-29,11,36.3,25.5,34.09,3,2,3
2018-07-29,34,34.6,29.0,35.15,1,1,1
2018-07-29,39,32.5,28.5,34.08,2,1,1
2018-07-29,32,34.8,26.2,33.47,1,1,1
2018-07-29,21,34.9,25.4,33.48,1,1,1
2018-07-29,24,36.4,28.2,36.06,1,1,1
2018-07-29,38,37.1,27.2,35.11,1,1,1
2018-07-29,23,34.4,26.6,33.44,1,1,1
2018-07-30,31,36.5,27.3,35.27,3,2,3
2018-07-30,33,36.4,25.8,34.31,1,1,1
2018-07-30,22,32.2,24.3,31.7,2,3,2
2018-07-30,35,36.9,28.0,35.17,1,1,1
2018-07-30,36,33.7,27.1,33.58,1,1,1
2018-07-30,11,36.5,25.7,34.69,3,2,3
2018-07-30,34,35.7,28.2,34.97,1,1,1
2018-07-30,39,31.3,27.8,33.02,2,1,1
2018-07-30,32,36.8,26.1,35.08,1,1,1
2018-07-30,21,32.7,26.3,33.06,1,1,1
2018-07-30,24,35.3,26.6,34.65,1,1,1
2018-07-30,38,35.1,27.6,34.66,1,1,1
2018-07-30,23,35.2,26.6,34.03,1,1,1
2018-07-31,31,36.7,27.2,34.98,3,2,3
2018-07-31,33,37.3,26.0,34.91,1,2,3
2018-07-31,22,33.7,24.3,32.31,1,3,1
2018-07-31,35,36.6,28.5,36.04,1,1,1
2018-07-31,37,36.3,26.9,34.85,1,1,1
2018-07-31,29,36.7,27.0,35.34,1,1,1
2018-07-31,36,34.9,28.3,35.07,1,1,1
2018-07-31,11,38.0,26.6,35.71,3,2,3
2018-07-31,34,35.9,28.1,34.97,1,1,1
2018-07-31,39,32.4,27.1,33.27,2,1,1
2018-07-31,32,37.7,27.1,35.43,1,1,1
2018-07-31,21,33.4,26.0,33.18,1,1,1
2018-07-31,24,36.3,27.5,35.64,1,1,1
2018-07-31,26,32.0,26.1,32.45,2,1,1
2018-07-31,38,36.4,27.2,35.22,1,1,1
2018-07-31,23,34.9,26.9,34.18,1,1,1
2018-08-01,31,39.0,29.5,36.95,3,2,3
2018-08-01,33,39.8,26.3,36.55,1,1,1
2018-08-01,22,36.8,24.4,34.1,1,3,1
2018-08-01,35,38.0,29.3,36.98,1,2,3
2018-08-01,37,37.5,27.6,36.26,1,1,1
2018-08-01,29,38.8,28.0,36.58,1,1,1
2018-08-01,36,36.5,27.9,35.32,1,2,3
2018-08-01,11,39.4,28.7,37.47,3,2,3
2018-08-01,34,37.2,29.4,36.17,3,2,3
2018-08-01,39,32.3,28.4,33.97,1,1,1
2018-08-01,32,41.0,28.2,37.84,1,1,1
2018-08-01,25,38.8,28.0,36.58,1,1,1
2018-08-01,21,33.9,26.3,33.68,1,1,1
2018-08-01,24,37.2,27.4,35.95,1,1,1
2018-08-01,26,33.6,26.2,33.28,1,1,1
2018-08-01,38,36.4,28.1,35.57,1,2,3
2018-08-01,23,35.1,27.9,35.07,3,2,3
2018-08-02,31,37.3,29.2,37.06,3,2,3
2018-08-02,33,39.2,26.7,36.72,3,2,3
2018-08-02,22,37.2,25.1,34.81,1,1,1
2018-08-02,35,36.8,29.3,36.68,3,2,3
2018-08-02,37,39.3,27.5,36.34,1,1,1
2018-08-02,29,38.5,27.6,36.86,1,1,1
2018-08-02,36,35.8,28.0,35.07,3,2,3
2018-08-02,11,37.9,27.5,36.15,3,2,3
2018-08-02,34,36.2,30.3,37.05,3,2,3
2018-08-02,39,35.1,27.9,34.87,1,1,1
